"","BPGSA_DiseaseGenes@score"
"GO:0031442",0.78416196074641
"GO:0031443",0.428571428571429
"GO:1903690",0.730817783734627
"GO:1903691",0.335057633941799
"GO:0014877",0.871794871794872
"GO:0031445",0.611856670523878
"GO:0070221",1
"GO:0014878",0.851764705882353
"GO:0070227",0.999437442485996
"GO:0019720",1
"GO:0070228",0.994808882486596
"GO:0070229",0.681113458635735
"GO:0019722",0.610268057218047
"GO:0014820",0.873857321781927
"GO:1900006",0.315400417371463
"GO:0014821",0.442816118229927
"GO:0019724",0.113731229222248
"GO:0014823",1.78411781237965e-05
"GO:0019725",9.03730782774318e-32
"GO:0014824",0.476313709174121
"GO:0046596",0.329023128443514
"GO:0046597",0.571142728292266
"GO:0046598",0.356854085372528
"GO:0014827",0.203553933988717
"GO:0046599",0.566809126303422
"GO:0140009",0.0248997841504779
"GO:0014828",0.434782608695652
"GO:0070212",0.867941503631486
"GO:0014829",0.936168954733869
"GO:0070213",0.963542825361513
"GO:0014810",0.5625
"GO:0014812",0.0119931895829502
"GO:0014816",0.336112285119178
"GO:0070242",0.60545575801906
"GO:0014819",0.441453707041114
"GO:0070243",0.125177809388336
"GO:0070244",0.252991452991453
"GO:0070245",0.421739130434783
"GO:0019740",0.0117783444203649
"GO:0014841",0.573529411764706
"GO:0014842",0.977731092436975
"GO:0014843",0.153846153846154
"GO:0019748",0.0125276421527849
"GO:1903660",0.764705882352941
"GO:0070230",0.967321409639711
"GO:0070231",0.678183852127598
"GO:0014848",0.111712713836163
"GO:0070232",0.90289661378962
"GO:0070233",0.767124064759943
"GO:0070234",0.959813879728687
"GO:0033860",0.936068525857259
"GO:1901201",0.907450233291468
"GO:0033861",0.804637096774194
"GO:0019730",0.952651645505606
"GO:1901203",0.811491663076202
"GO:0021993",0.228855721393035
"GO:0019731",0.826676229289173
"GO:1905097",0.129202328154709
"GO:1905098",0.0952748483331069
"GO:0033864",0.934830774135274
"GO:0014831",0.828288112306226
"GO:1905099",0.40713156614786
"GO:0033865",0.939806860643738
"GO:0043090",0.107013918201628
"GO:0014832",0.0833333333333333
"GO:0033866",0.176984547901757
"GO:0031400",6.7570417253318e-05
"GO:0031401",5.38495165225681e-18
"GO:0014834",0.0174991458239318
"GO:0033869",0.811607881648076
"GO:0043094",0.792952530514841
"GO:1903651",0.585367832710444
"GO:0043095",0.238476953907815
"GO:0043096",0.191176470588235
"GO:0014839",0.788818416725394
"GO:1903659",0.561591974060484
"GO:0098792",0.688844411890377
"GO:0098795",0.381158266014336
"GO:0046580",0.473653333917465
"GO:1903689",0.366995382763732
"GO:1903670",0.538914396275929
"GO:0070200",0.200586044039555
"GO:1903671",0.436374509189182
"GO:0070201",1.17259935519579e-08
"GO:1903672",0.749309237689587
"GO:0070202",0.660892917234812
"GO:0070203",0.78328173374613
"GO:1905063",0.112820876560605
"GO:0021960",0.478394135640129
"GO:1905064",0.0454917228292874
"GO:0070206",0.0798618623147681
"GO:1905065",0.788112147400245
"GO:0070207",0.0286402299294952
"GO:1905066",0.0399959187837976
"GO:1905067",0.207407407407407
"GO:1905068",0.295542102366538
"GO:1905069",0.533333333333333
"GO:0021965",0.19025974025974
"GO:0033875",1
"GO:1901796",0.881029199483208
"GO:1901797",0.45184413917773
"GO:0043062",0.953656808350989
"GO:1901798",0.973653362692898
"GO:1901799",0.837990537075976
"GO:0014805",0.144418912479483
"GO:1903620",0.304506699147381
"GO:0014806",0.4
"GO:0046578",0.231344426159982
"GO:0043065",0.00204920705761422
"GO:0014807",0.857959366340118
"GO:0046579",0.15977010727741
"GO:0043066",0.0125580182015275
"GO:0014808",0.262216550916241
"GO:1905050",0.821127647208154
"GO:0043067",0.0425369304868413
"GO:0014809",0.0841025641025641
"GO:1903624",0.927430831109312
"GO:0043068",0.00279969937001565
"GO:0043069",0.0101945153665918
"GO:1903626",0.683933509158568
"GO:0021952",0.618987427107561
"GO:0046520",0.397893784361465
"GO:0021953",0.202707441396696
"GO:0021954",0.0618584334638928
"GO:0098760",0.820995805938804
"GO:0021955",0.258084795872639
"GO:0098761",0.782676348057088
"GO:0021957",0.882608695652174
"GO:1903613",0.881781185887734
"GO:1903614",0.578544061302682
"GO:1903618",0.289669142471303
"GO:0021983",0.308520049450459
"GO:0021984",0.152251582032178
"GO:0046512",0.366931887123235
"GO:0021985",0.486032099157795
"GO:0098751",0.0826409346007695
"GO:0046513",0.183389336328558
"GO:0021986",0.131411177652173
"GO:0046514",0.36502408912349
"GO:0021987",6.08930720758582e-08
"GO:0098754",2.62001433415045e-06
"GO:0021988",0.407997403204968
"GO:0043084",4.4451236904327e-05
"GO:0043085",4.85889218311432e-05
"GO:0046519",0.319564397928785
"GO:0043086",0.271885250667929
"GO:0098758",0.614998205493435
"GO:0075294",0.198133436930615
"GO:0062197",1.25877375787974e-05
"GO:0043087",0.685770455738549
"GO:0098759",0.588905475383693
"GO:1903649",0.208539738170241
"GO:0046541",0.0736443531529906
"GO:0098780",0.193591039424088
"GO:0098781",0.997603332178234
"GO:0046545",0.0130502076930724
"GO:0021978",0.483289094664073
"GO:0019896",0.441417477697804
"GO:0046546",0.82712195557066
"GO:0021979",0.661432929115967
"GO:0031163",0.909474588532868
"GO:1903630",0.575757575757576
"GO:0046548",0.783868226664144
"GO:0046549",0.408583611420097
"GO:1903632",0.363636363636364
"GO:1905024",0.627307692307692
"GO:1901751",0.399468675291399
"GO:1905026",0.505494505494505
"GO:0046530",0.978553995397669
"GO:0021924",0.666666666666667
"GO:0046532",0.683049628678806
"GO:0098771",0.866022369757619
"GO:0046533",0.583605094507156
"GO:0098773",0.203962642609651
"GO:0098779",0.868261030774935
"GO:0043029",0.834785958177681
"GO:0021910",0.596483561148292
"GO:0021915",0.989074077550681
"GO:0043010",0.0385290852490278
"GO:0043011",0.721977316552577
"GO:0098727",0.123855984368471
"GO:0021940",0.982841421524737
"GO:0021941",0.495798319327731
"GO:0021942",0.119047619047619
"GO:0019860",0.0357142857142857
"GO:0021943",0.834788446615655
"GO:1905048",0.0243383383875489
"GO:0098711",0.00241674572943017
"GO:1905049",0.000982413186521516
"GO:0098712",0.0619399275425939
"GO:0098713",0.941105406221685
"GO:0043043",0.999981115685215
"GO:0043045",0.464861024049341
"GO:0031175",6.71581012057701e-16
"GO:0043046",0.377498484181434
"GO:0098718",0.259042033235582
"GO:0098719",0.965223892246643
"GO:1905031",0.808463926110985
"GO:1905033",0.611641349643769
"GO:0021930",1
"GO:1905034",0.690538962360296
"GO:0046500",0.202318106186843
"GO:1903608",0.748575989108178
"GO:1901722",0.708919233034012
"GO:0021932",0.608391608391608
"GO:1905036",0.507247898919836
"GO:1903609",0.4
"GO:1905037",0.696704053452829
"GO:0046501",0.316895774834727
"GO:1901724",0.409047869607625
"GO:0021934",0.303571428571428
"GO:0019852",0.174140045897455
"GO:1905038",0.391172718615416
"GO:1901725",0.217144479869247
"GO:0021935",1
"GO:0019853",0.497727272727272
"GO:1905039",0.719178082191781
"GO:0046503",0.0112834935596222
"GO:0098742",0.913323066133793
"GO:0021936",0.914561131947227
"GO:0043030",0.328227719443558
"GO:0046504",0.0962375437291104
"GO:0098743",0.00665085052068308
"GO:1901727",0.0692739754524652
"GO:0043031",0.920505040927921
"GO:0003360",0.0845921647718699
"GO:0043032",0.33668700170722
"GO:0019856",0.583735169949485
"GO:0031122",0.857163663015972
"GO:0019857",0.0665203779878511
"GO:0031123",0.986172155158305
"GO:0019858",0.625
"GO:0031124",0.97622082833437
"GO:0019859",0.303571428571428
"GO:0031126",0.402210884353742
"GO:0070782",0.84726580314249
"GO:0098749",0.298812307486992
"GO:0003365",0.622783871338785
"GO:0031128",0.122148775728266
"GO:0043038",0.999508596229318
"GO:0043039",0.107537174107513
"GO:0019882",0.000959737148080079
"GO:0019883",0.00403382740780493
"GO:0019884",0.63850344128491
"GO:0098732",0.0593630359719535
"GO:0031110",0.096292422110849
"GO:0019885",0.0535363896998868
"GO:0031111",0.348226146158746
"GO:0098734",0.98269930402298
"GO:0019886",0.909073510961788
"GO:0031112",0.0260874943173205
"GO:0098735",0.838735177865613
"GO:0003351",0.948250939055428
"GO:0031113",0.0617437979103425
"GO:0062173",0.475271498094119
"GO:0098736",0.28
"GO:0003352",0.301752605798838
"GO:0031114",0.755665192217588
"GO:0003353",0.352874416058541
"GO:0031115",0.06207975670315
"GO:0031116",0.105598555181429
"GO:0062176",0.636318965324142
"GO:0098739",0.187050221889621
"GO:0031117",0.296049781232195
"GO:0003356",0.815432551319648
"GO:0003357",0.76848262325036
"GO:0071963",0.415755682804095
"GO:0003358",0.302783859990026
"GO:1901741",0.247592678464912
"GO:0003359",0.367647058823529
"GO:0070777",0.00555766073007452
"GO:0070778",0.00702252493945232
"GO:0070779",0.000808801041089077
"GO:0003382",0.76943297278094
"GO:0003383",0.429828068772491
"GO:0031145",0.947423182546446
"GO:0062125",0.995288864124987
"GO:0031146",0.999491836317008
"GO:0070723",0.955541328818584
"GO:0033590",0.0880862220492096
"GO:0070727",0.99971425201313
"GO:1901731",0.45124814578355
"GO:1905005",0.560924369747899
"GO:0033591",0.0224101435857237
"GO:0021902",1
"GO:1905006",0.45
"GO:0021903",0.0632040491291254
"GO:1905007",0.432539682539683
"GO:0021904",0.988512911168864
"GO:0033594",0.797277829573799
"GO:0021905",0.227256382596189
"GO:0043001",0.854524868061523
"GO:0062111",0.311594202898551
"GO:0033598",0.474270907911526
"GO:0019827",0.159413544101081
"GO:1901739",0.546269094928899
"GO:0033599",0.289868727447695
"GO:0046697",0.108054279705837
"GO:0031133",0.152826442983087
"GO:0043006",0.599625634205212
"GO:0003376",0.184688910146558
"GO:0043009",0.621907485024145
"GO:0048925",0.622591876208898
"GO:0071985",0.999650420005694
"GO:0098700",0.000220202203720753
"GO:0098703",0.749686726476867
"GO:0098704",0.886878340771394
"GO:0003321",0.356103356103356
"GO:0003322",0.34375
"GO:0003323",0.826132312255783
"GO:0070741",0.0969581092221829
"GO:0098708",0.890366710064307
"GO:0003326",0.566666666666667
"GO:0062149",2.83617813739411e-05
"GO:0003329",0.625
"GO:0003310",0.597971178902891
"GO:0003312",0.457971014492754
"GO:0071921",0.236212709847072
"GO:0071922",0.658974358974359
"GO:0070734",0.635776313140444
"GO:1901700",1.18626880745767e-28
"GO:1901701",3.47704996753375e-08
"GO:0033561",0.124790000303614
"GO:0071926",0.952380952380952
"GO:0046660",0.178909755604976
"GO:0033563",0.741327823476668
"GO:0046661",0.925193380931961
"GO:0033564",0.789051417999446
"GO:0030091",0.100112472955888
"GO:0071929",0.37134478424801
"GO:1901706",0.442613236546795
"GO:0031100",0.00480695301354965
"GO:0019835",0.208365481241714
"GO:0003340",0.241758241758242
"GO:0046666",0.134470737608315
"GO:0031102",1.46503387228167e-05
"GO:0003341",0.999556650202848
"GO:0031103",0.0251867563034632
"GO:0046668",0.0155803335238295
"GO:0030097",0.634142980600017
"GO:0030098",0.554097926314094
"GO:0003344",0.563207391887106
"GO:0071910",0.756749788695586
"GO:0031106",0.5
"GO:0030099",0.0105775837658867
"GO:0031109",0.00450767782846605
"GO:0048934",0.806068660340131
"GO:0003348",0.657514721314893
"GO:0048935",0.831168965786143
"GO:0048936",0.393364928909953
"GO:0046651",0.0207099056388547
"GO:0033554",0.0950236012130993
"GO:0071918",0.449697544744129
"GO:0033555",6.08927569798542e-15
"GO:0071919",0.184210526315789
"GO:0046653",0.117505720823798
"GO:0046654",0.129911883781853
"GO:0046655",0.476763445966426
"GO:0003330",0.889646072981657
"GO:0033559",0.00278489503667819
"GO:0003332",0.500721164032012
"GO:0003333",0.83423968552871
"GO:0003334",0.348697606041122
"GO:0071941",0.282185348269411
"GO:0003337",0.347592229195566
"GO:0003338",0.383522508923194
"GO:0003339",0.0393407761828815
"GO:0071947",0.156285811020871
"GO:0046683",8.35069492180357e-05
"GO:0046684",0.547619047619048
"GO:0062100",0.346819655036296
"GO:0046685",0.034038603222782
"GO:0046686",0.241231093650039
"GO:0062103",0.167741935483871
"GO:0046688",0.774246022371836
"GO:0046689",0.97611434623308
"GO:0001080",1
"GO:1901890",0.269141710078862
"GO:0033572",0.898128337116763
"GO:0046671",0.283387622149837
"GO:0018393",0.960229681064584
"GO:1901894",0.993688288050282
"GO:0033574",0.71084761858591
"GO:0018394",0.257140283811372
"GO:1901895",0.953860743334428
"GO:0031290",0.747842169988159
"GO:1901897",0.455335968379447
"GO:0019805",0.817073170731707
"GO:1901898",0.194805194805195
"GO:0033578",0.127293401665599
"GO:0046676",0.272156948434752
"GO:0046677",0.00847291229683701
"GO:1901899",0.764705882352941
"GO:0031293",0.987573432856452
"GO:0031294",0.281110580134243
"GO:0031295",0.867838445834571
"GO:0031296",0.739738632707937
"GO:0031297",0.203802544124445
"GO:0033522",0.945673198217139
"GO:0046620",0.0639705193043047
"GO:2000391",0.222969505442563
"GO:0033523",0.486034320791114
"GO:0046621",0.0344159861736683
"GO:0030050",0.774391218204688
"GO:2000392",0.857666980000793
"GO:0046622",0.530426822257474
"GO:0006990",0.14984502130957
"GO:0006991",0.186069758355595
"GO:2000394",0.672918649346309
"GO:0001079",0.163628999594978
"GO:0003300",0.195302619692864
"GO:0046626",0.112120770162568
"GO:0003301",0.487290669692755
"GO:0046627",0.230988706491541
"GO:0006995",0.587553645193811
"GO:0006996",0.999995791393552
"GO:0046628",0.290281931037818
"GO:0046629",0.845370043769465
"GO:0006997",0.814273049592295
"GO:0098868",0.629574943906651
"GO:0006998",0.791114291990196
"GO:0098869",0.93064482550824
"GO:0006999",0.588582084655706
"GO:0003306",0.462703436837683
"GO:0003307",0.504156735939209
"GO:0003308",0.90780018114592
"GO:0003309",0.712311469603167
"GO:0033512",0.75
"GO:0098856",0.697274559990974
"GO:0046618",0.519825803032634
"GO:0071900",0.88803473834844
"GO:0071901",0.178669254185303
"GO:0070893",0.248933143669986
"GO:0071902",0.666280451925382
"GO:0070894",0.417644842477466
"GO:0070895",0.28132183908046
"GO:1901860",0.268817204301075
"GO:0033540",0.920613669206031
"GO:1901861",0.126822979624256
"GO:0070897",0.281303600837577
"GO:1901862",0.977816397595404
"GO:0046640",0.457696967551835
"GO:1901863",0.021109140937661
"GO:0071907",0.843696933280258
"GO:0046641",0.0271700498114647
"GO:0098880",0.300299813629366
"GO:0046642",0.993125674203741
"GO:0018364",0.74559880183173
"GO:0030071",0.876785060378206
"GO:0046643",0.879878187924067
"GO:0030072",0.992032455925961
"GO:0030073",0.00984593191456729
"GO:0098883",0.0316427858200852
"GO:0046645",0.967472165920314
"GO:0098884",0.266039688923337
"GO:0098885",0.908091908091908
"GO:0098886",0.625
"GO:0046649",0.781956075285839
"GO:0098887",0.957013574660633
"GO:0031268",0.1546524834888
"GO:0031269",0.00952791426428547
"GO:0018352",0.329769910658957
"GO:2000361",0.821428571428572
"GO:0046631",0.722256225318277
"GO:0098870",0.931837420590762
"GO:0046632",0.847898100708553
"GO:2000363",0.821428571428572
"GO:0046633",0.522681263033486
"GO:1901856",0.82658311146389
"GO:0046634",0.615558560404543
"GO:1901857",0.390705533686082
"GO:0046635",0.37630547676764
"GO:1901858",0.55888137815658
"GO:0046636",0.938630261715848
"GO:2000367",0.571867531580744
"GO:0033539",0.61950598628867
"GO:0046637",0.811927886955117
"GO:0030026",0.223214285714286
"GO:0098876",0.979797669825037
"GO:0046638",0.717253913975226
"GO:0098877",0.0333150415267073
"GO:2000369",0.782753817876771
"GO:0046639",0.930143436816394
"GO:0006968",0.296489951928966
"GO:0030029",4.85603249756064e-10
"GO:1901880",0.623454487594475
"GO:1901881",0.360664578122208
"GO:2000350",0.259568545581072
"GO:2000351",0.823866609804568
"GO:0006950",3.24161766818976e-05
"GO:0030010",0.124967436075028
"GO:2000352",0.821880227845545
"GO:0030011",0.430401136711889
"GO:2000353",0.648648151127779
"GO:0006952",0.00953546043144302
"GO:0031280",0.0860830059837675
"GO:0031281",0.0140195235661889
"GO:0006953",0.042187346560111
"GO:0006954",5.91743151610105e-11
"GO:1901888",0.0277019399919743
"GO:0031282",0.95093262840937
"GO:0006955",0.0249603235446042
"GO:1901889",0.476885181540278
"GO:0031284",0.881704781704782
"GO:0006956",0.0167496533271489
"GO:2000359",0.619054683083727
"GO:0006957",0.212356834118012
"GO:0070861",0.977205218580673
"GO:0098828",0.0337162494363913
"GO:0006958",0.410006695202436
"GO:0006959",0.0987829691137555
"GO:0070863",0.663411432932251
"GO:0080090",5.48914338564145e-08
"GO:0098810",2.74882662979255e-06
"GO:0030041",0.773560610200755
"GO:0019563",0.870872033023736
"GO:2000383",0.269000853970965
"GO:0030042",0.898018858471124
"GO:2000384",0.300341296928328
"GO:0006982",0.698676624957258
"GO:0098813",0.999701152151917
"GO:0030043",0.154440748276301
"GO:0006983",0.360395012071017
"GO:0098814",0.379475326927704
"GO:0031272",0.022743269052247
"GO:0006984",0.038482198627916
"GO:0016093",0.912257024774226
"GO:1901879",0.612749823782042
"GO:0098815",6.97606541833359e-07
"GO:0016094",0.634133844545138
"GO:0030046",0.878549672235666
"GO:0098816",0.442176870748299
"GO:0031274",0.0495805124949584
"GO:0006986",0.506971135361437
"GO:0030047",0.639807668229173
"GO:2000389",0.21327089431759
"GO:0030048",0.620974805789149
"GO:0016098",0.000248347361196402
"GO:0031279",6.40147923857468e-05
"GO:0033500",0.171708607157027
"GO:0070857",0.285454799268144
"GO:0019550",0.89010989010989
"GO:0046600",0.298331974347694
"GO:0019551",0.670289855072464
"GO:2000371",0.714285714285714
"GO:0070859",0.510774230116886
"GO:0006970",0.0116606766483613
"GO:0030030",3.3590736729879e-20
"GO:0098840",0.252352541770658
"GO:0046602",0.0595399206520075
"GO:0006971",0.533591414066533
"GO:0030031",0.999140283612985
"GO:2000373",0.714285714285714
"GO:0006972",0.463786044487572
"GO:0030032",0.00034366941351278
"GO:0046604",0.0115524498285083
"GO:0030033",0.145477511886582
"GO:0046605",0.939491141845421
"GO:0006974",0.999999115502199
"GO:0019556",0.941312741312741
"GO:0046606",0.680094567127463
"GO:0019557",0.947490347490348
"GO:2000377",2.97137256590765e-13
"GO:0031223",0.0191232557096065
"GO:0006975",0.0721135973203022
"GO:0030036",0.00153035342794188
"GO:2000378",0.000142947030248706
"GO:2000379",3.48196273390193e-07
"GO:0006977",0.0989864773694753
"GO:0070881",0.677886863020103
"GO:0030038",0.0823437181170065
"GO:0006978",0.159240432826786
"GO:0006979",7.00096824987323e-06
"GO:0098849",0.351351351351351
"GO:0070884",0.982802816549122
"GO:0070885",0.517866725015133
"GO:0070886",0.917639705314231
"GO:0070887",1.90749653974317e-20
"GO:2000320",0.817884328369835
"GO:0018312",0.585081367791931
"GO:2000321",0.597971178902891
"GO:2000322",0.106563919430228
"GO:2000323",0.0845751903607831
"GO:0018315",1
"GO:0006921",0.88307257772331
"GO:0019585",1
"GO:0006924",0.0520734150292448
"GO:0006925",0.0227496897743864
"GO:2000328",0.488009259152944
"GO:0031214",0.953325512732441
"GO:0006928",7.34159628057584e-37
"GO:0098838",0.872845350756908
"GO:0006929",0.969581938372594
"GO:0070873",0.458669665469349
"GO:0070874",0.408501232796734
"GO:0070875",0.132993446435105
